,"Momentum(AAPL,20d)","MeanReversion(AAPL,20d,z>1.0)","SMACross(AAPL,20/50)","RSI(AAPL,14d,buy<30)","BollingerBreakout(AAPL,20d,k=2.0)",BuyHold(AAPL),EqualWeight(SMA20>50),"InverseVol(SMA20>50,vol60d)",EW_Universe(passive),BM1_SMACross(20/50),"BM2_TopK_Mom(30d,K=10)","NEW1_TopKLongMomInvVol(L90,K8)","NEW2_RegimeMom(L60,K10,50/200)"
2023-07-07,1254686.9934958853,1157791.4095262012,970278.2136926287,884693.7655690648,1115650.464541284,1081688.2232811435,919821.4781631063,942076.2337171349,1052294.6385215628,919821.4781631063,900495.961479233,1303217.4696268062,1192958.3571353902
2023-07-10,1241066.2567823522,1157791.4095262012,959744.9857592129,884693.7655690648,1103539.0922861944,1069945.5411844794,936652.5956404677,957405.0948614931,1069533.9415386193,936652.5956404677,914524.684629561,1339272.389471792,1224395.2685629355
2023-07-11,1237578.821778404,1157791.4095262012,957048.0723269855,884693.7655690648,1100438.1129165338,1066938.9607442706,943067.8095173662,963487.869865499,1076962.117722267,943067.8095173662,924391.4738178806,1355640.7615952506,1238540.92912214
2023-07-12,1248699.1333947668,1157791.4095262012,965647.6642146537,884693.7655690648,1110326.1414726214,1076525.9813932383,949284.7810830079,968930.1668742346,1084075.0353721722,949284.7810830079,928981.7064857542,1384885.2889430507,1250613.5019268985
2023-07-13,1253765.7842495593,1157791.4095262012,969565.8214652478,884693.7655690648,1114831.3379153358,1080894.0322214658,964393.4283672062,980050.8664238724,1099401.3876983265,964393.4283672062,951475.5265354076,1424947.968753812,1285366.040603456
2023-07-14,1254752.794156337,1157791.4095262012,970329.0988517273,884693.7655690648,1115708.9735859944,1081744.9512139778,962155.8284389105,979725.190602515,1096941.1207317696,962155.8284389105,946541.1185306862,1401823.2813217351,1268215.5639912272
2023-07-17,1276467.0121054477,1157791.4095262012,987121.2013542744,884693.7655690648,1135016.9583404849,1100465.16904924,973177.5934538755,988860.0506040314,1107714.1090236402,973177.5934538755,957831.5923555596,1415768.8890916745,1301165.8726887752
2023-07-18,1274756.1949336994,1157791.4095262012,985798.18721771,884693.7655690648,1133495.7231780097,1098990.2427955524,978845.2806543477,993773.7594577596,1113121.4915792947,978845.2806543477,969092.3012667634,1425629.8007562591,1314405.4817117373
2023-07-19,1283770.885415603,1157791.4095262012,992769.454014222,884693.7655690648,1141511.4623033588,1106761.969593828,976958.4497684003,991511.0104926974,1112272.250245174,976958.4497684003,964952.5490204374,1433866.574998082,1324549.1354159254
2023-07-20,1270808.1553065884,1157791.4095262012,982745.0776717924,884693.7655690648,1129985.180495375,1095586.5668255049,959734.0067606799,980331.0871810038,1095568.956642754,959734.0067606799,939300.285034362,1365874.990716622,1255847.3385324094
2023-07-21,1262977.8767128184,1157791.4095262012,976689.7437390557,884693.7655690648,1123022.6041748165,1088835.9428182438,962367.6707641459,983130.7279923306,1099396.9697974343,962367.6707641459,937894.7984619004,1347930.7267670427,1244167.1285456764
2023-07-24,1268307.730209418,1157791.4095262012,980811.4416260446,884693.7655690648,1127761.8367963734,1093430.905377808,961678.0266908869,982614.7344949036,1098198.3551122171,961678.0266908869,938463.9736409528,1348290.8175754664,1248173.3191141547
2023-07-25,1274032.3876687293,1157791.4095262012,985238.4504676252,884693.7655690648,1132852.1236861935,1098366.2355343772,970387.3459086595,990175.2317689301,1106525.772121292,970387.3459086595,948159.6954131034,1365162.3924070904,1269190.861997838
2023-07-26,1279822.8457884921,1157791.4095262012,989716.3444683043,884693.7655690648,1138000.9196207242,1103358.2936237801,966943.6191580475,986642.5239329403,1104178.1157251298,966943.6191580475,955680.5003188583,1357421.1684580336,1263607.7091582536
2023-07-27,1271400.3612506553,1157791.4095262012,983203.0441036801,884693.7655690648,1130511.7618977705,1096097.118221012,963532.2994836313,982214.8475611353,1102558.1753864414,963532.2994836313,946920.3237282204,1365085.3722842913,1256459.7297434888
2023-07-28,1288574.3336285881,1157791.4095262012,996484.0706284218,884693.7655690648,1145782.622567231,1110903.1086907194,980062.9930122051,994801.4765453995,1121024.0426014871,980062.9930122051,969797.8673488639,1413698.5617943094,1297936.8269727305
2023-07-31,1292653.9745766027,1157791.4095262012,999638.9504925366,884693.7655690648,1149410.1833392866,1114420.2405264352,984630.8031640234,996283.1547391082,1125723.0940678546,984630.8031640234,974909.6322670798,1432726.254238118,1327530.2999837284
2023-08-01,1287093.8187684214,1157791.4095262012,995339.1545487026,884693.7655690648,1144466.1690612428,1109626.7302019515,982039.6448287864,993558.5709920025,1122969.0000889623,982039.6448287864,967179.7496463928,1420586.6410730365,1330104.3563543956
2023-08-02,1267189.1189817367,1157791.4095262012,979946.3939213679,884693.7655690648,1126767.1830362936,1092466.530519628,961410.6993194708,978982.16367674,1099738.8756764054,961410.6993194708,943442.4217038011,1359815.0494087164,1267618.8196198638
2023-08-03,1257911.2258580257,1157791.4095262012,972771.5864884614,884693.7655690648,1118517.407732102,1084467.8919900157,957883.9156578586,975275.3694948858,1099085.1552189088,957883.9156578586,935328.4367185123,1348053.6079989208,1264500.0437549409
2023-08-04,1257911.2258580257,1157791.4095262012,926059.0104359215,884693.7655690648,1064806.1046877922,1032391.6496482868,951712.4136457344,967818.6807521385,1092437.5722934362,951712.4136457344,926560.0987040093,1337658.8322145105,1257814.0520483283
2023-08-07,1257911.2258580257,1137815.2293739275,910081.0704789524,869429.5289413001,1064806.1046877922,1014579.0787383708,959274.395204711,976402.7228735737,1102172.5370070655,959274.395204711,923245.7521322309,1343500.8458810805,1251956.6009605362
2023-08-08,1257911.2258580257,1143858.9781461123,914915.160593322,874047.6897044774,1064806.1046877922,1019968.2323576129,948838.3454819979,967707.3559633336,1089672.150975981,948838.3454819979,915561.9366244528,1293508.8634303065,1229589.019103832
2023-08-09,1257911.2258580257,1133616.4144374623,906722.6499784429,866221.1225163561,1064806.1046877922,1010835.0351713182,941455.6516050558,963254.7857930806,1083346.328578701,941455.6516050558,894825.2872944276,1250789.5531201095,1186351.3008266
2023-08-10,1257911.2258580257,1132216.8094586406,905603.1764782731,865151.6537080413,1064806.1046877922,1009587.0206489675,948237.3947757141,967905.8062841698,1090405.0970080872,948237.3947757141,900529.0337458921,1291615.6183822507,1222461.9814033892
2023-08-11,1257911.2258580257,1131071.6781123318,904687.2436144978,864276.6337739656,1064806.1046877922,1008565.9178579531,943112.2726070202,965484.7902690712,1085222.9341197116,943112.2726070202,902500.0172602982,1285622.806702551,1218392.0005023668
2023-08-14,1257911.2258580257,1141695.9522697513,913185.0651839686,872394.8742734456,1064806.1046877922,1018039.4826412527,952286.6467295344,972264.1162968597,1094329.642673366,952286.6467295344,904425.1478292819,1313691.2774374152,1244171.9639059827
2023-08-15,1257911.2258580257,1128908.652235971,902957.1482051444,862623.8183429338,1064806.1046877922,1006637.1681415929,940849.4478773595,962360.1275733475,1081102.1955778291,940849.4478773595,894299.5232621066,1300152.5967493928,1225207.9196408347
2023-08-16,1257911.2258580257,1123310.2323206842,898479.2542044653,858345.943109675,1064806.1046877922,1001645.1100521897,932338.9038782823,955717.4054259717,1071223.2066332956,932338.9038782823,886346.9341283051,1283873.189390406,1206201.6196316723
2023-08-17,1257911.2258580257,1106960.3014317215,898479.2542044653,845852.6029398168,1064806.1046877922,987066.0313138189,920333.5201073956,944762.1599063796,1056509.2928661702,920333.5201073956,878310.7929940128,1261900.6097738368,1179903.5439769977
2023-08-18,1257911.2258580257,1110077.6034300062,898479.2542044653,848234.601649245,1064806.1046877922,989845.7000226913,920647.7293164397,945587.9676761834,1057778.4653785694,920647.7293164397,874576.9166074607,1266449.7291939938,1176006.2938968888
2023-08-21,1257911.2258580257,1118666.0885273213,898479.2542044653,854797.2511548125,1064806.1046877922,997503.9709552984,929920.9699676646,951781.8616342748,1069723.448991592,929920.9699676646,881060.8240079453,1295158.6603162095,1207022.4881067784
2023-08-22,1257911.2258580257,1118666.0885273213,898479.2542044653,861554.3495346191,1064806.1046877922,1005389.1536192421,928866.3681886343,950490.548088158,1068994.1148426307,928866.3681886343,877427.7063506645,1290581.1627966303,1201646.4491215504
2023-08-23,1257911.2258580257,1118666.0885273213,898479.2542044653,880464.5025543657,1064806.1046877922,1027456.3194917177,941371.6980005366,961639.4061617914,1084218.4610371657,941371.6980005366,888151.0650487349,1322642.65126874,1220020.8739947844
2023-08-24,1257911.2258580257,1118666.0885273213,898479.2542044653,857422.3109570396,1064806.1046877922,1000567.2793283414,923754.9649351925,946409.2052015164,1062155.7189929658,923754.9649351925,873401.574405227,1281099.1139914275,1199661.630667308
2023-08-25,1257911.2258580257,1118666.0885273213,898479.2542044653,868262.835695866,1064806.1046877922,1013217.6083503517,931345.8431423157,953632.1734687829,1071640.024858146,931345.8431423157,877106.889149206,1275033.1127943823,1212784.1139637912
2023-08-28,1257911.2258580257,1118666.0885273213,898479.2542044653,875943.5662283079,1064806.1046877922,1022180.621738144,939760.5201015203,961537.8669403241,1079631.6481295947,939760.5201015203,886288.2061019525,1283427.3795756074,1228720.4962839577
2023-08-29,1257911.2258580257,1118666.0885273213,898479.2542044653,895048.1681222935,1064806.1046877922,1044474.6993419561,957552.5342866944,976014.4332090268,1100512.9772531718,957552.5342866944,895786.6495729669,1313365.997880714,1245991.3675537587
2023-08-30,1257911.2258580257,1118666.0885273213,898479.2542044653,912208.2812738887,1064806.1046877922,1064499.659632403,964896.0101973108,981106.1271100796,1107985.5959595619,964896.0101973108,904184.0502304798,1335310.2108250477,1256481.7078927176
2023-08-31,1257911.2258580257,1118666.0885273213,898479.2542044653,913277.7500822033,1064806.1046877922,1065747.6741547538,969682.0797060885,984286.9224409256,1110811.2511702387,969682.0797060885,907081.1664001204,1347758.183250359,1254556.0454342663
2023-09-01,1257911.2258580257,1118666.0885273213,898479.2542044653,921007.0928332051,1073817.8772244058,1074767.4154753801,973886.0906799337,987833.507431642,1113345.8480811073,973886.0906799337,920989.8000703654,1347411.5857724228,1258708.0400861097
2023-09-05,1259504.6951613398,1118666.0885273213,898479.2542044653,922173.7860786393,1075178.1447771022,1076128.8858633991,970112.2415962778,982385.7733918359,1111336.1792471462,970112.2415962778,912995.3602314607,1355408.918082328,1240986.447862744
2023-09-06,1214422.7927884064,1118666.0885273213,898479.2542044653,922173.7860786393,1036693.9085987336,1037610.6194690265,969927.6163979069,982995.820278994,1109522.943793514,969927.6163979069,912493.7613098206,1337788.381492438,1240158.1136503431
2023-09-07,1178901.7062353585,1118666.0885273213,898479.2542044653,922173.7860786393,1006371.2777365433,1007261.1754027683,966106.0583207728,980919.51833804,1102622.7877776327,966106.0583207728,898292.3245102179,1329183.5343788923,1239350.9475009057
2023-09-08,1178901.7062353585,1118666.0885273213,898479.2542044653,922173.7860786393,1009885.3022476757,1010778.3072384842,966469.5752028298,981861.8695884489,1103031.8253724466,966469.5752028298,894286.4865674651,1321767.1282698931,1234075.2747458003
2023-09-11,1186709.0023031423,1118666.0885273213,898479.2542044653,922173.7860786393,1016573.2843817663,1017472.2033129113,970298.5639862511,985059.6967979866,1112697.189043818,970298.5639862511,902452.9826024463,1357384.678086766,1237128.7928432715
2023-09-12,1166462.963347703,1118666.0885273213,898479.2542044653,922173.7860786393,999229.8730848874,1000113.4558656684,962904.4719131558,978329.1642733992,1103888.7243285228,962904.4719131558,896209.8443373893,1328407.4342375307,1242959.8015672825
2023-09-13,1166462.963347703,1118666.0885273213,898479.2542044653,922173.7860786393,987384.2098134896,988257.3179033356,962301.0080151431,978094.5061450108,1103921.4493257364,962301.0080151431,888194.9520790284,1333215.2624750163,1227017.6578555945
2023-09-14,1166462.963347703,1128490.7777842344,898479.2542044653,922173.7860786393,996055.915461929,996936.6916269572,970759.1105290599,987019.2300309151,1112872.229640463,970759.1105290599,899442.0123163619,1346617.8909408571,1246590.8701155584
2023-09-15,1166462.963347703,1128490.7777842344,898479.2542044653,922173.7860786393,991918.4349891442,992795.5525300658,954783.2291701267,972129.1249439145,1094457.9421592532,954783.2291701267,889289.0905637755,1315191.9117201578,1237943.2331244946
2023-09-18,1186191.7238271567,1128490.7777842344,898479.2542044653,922173.7860786393,1008695.0681390663,1009587.0206489675,958481.4650949145,975544.0977329892,1095777.0825302205,958481.4650949145,894964.2225616551,1317332.9496009483,1245430.5953912141
2023-09-19,1193523.357789116,1128490.7777842344,898479.2542044653,922173.7860786393,1014929.6277555914,1015827.0932607217,951033.2315605809,970552.6632805734,1089864.4535613288,951033.2315605809,875319.4168742683,1305456.1664860905,1224698.101842555
2023-09-20,1169662.2218038307,1128490.7777842344,898479.2542044653,922173.7860786393,994638.970094537,995518.493306104,942225.0966628754,963033.8512075532,1079835.0148538789,942225.0966628754,865379.1036638041,1283383.3596004636,1206896.406533649
2023-09-21,1169662.2218038307,1128490.7777842344,898479.2542044653,922173.7860786393,985797.2310020105,986668.9357839801,924224.8142070771,945234.8975821222,1059295.3731949518,924224.8142070771,851336.6727508957,1239477.8890530756,1190376.6239688806
2023-09-22,1169662.2218038307,1134070.6206456984,898479.2542044653,926733.49087958,990671.5230658392,991547.538007715,925107.8946904102,945873.019005191,1060422.5931381402,925107.8946904102,851413.3634863569,1242878.8992511395,1196546.712742894
2023-09-25,1169662.2218038307,1134070.6206456984,898479.2542044653,933573.0480809914,997982.9611615824,998865.4413433175,926004.3363690084,946874.9216576937,1063422.6190390666,926004.3363690084,847250.4191538306,1251073.539137555,1199641.6711768305
2023-09-26,1169662.2218038307,1134070.6206456984,898479.2542044653,911728.880895089,974631.701506961,975493.533015657,914794.6026086971,935404.1532377937,1050076.315779434,914794.6026086971,839509.5877077761,1228916.4860885555,1187296.50184514
2023-09-27,1169662.2218038307,1123980.3202875457,898479.2542044653,903616.8479352758,965959.9958585215,966814.1592920354,922069.1033357498,941781.2044119975,1056357.959335506,922069.1033357498,847875.9603130948,1243938.180267508,1203811.0182371677
2023-09-28,1169662.2218038307,1125695.0118516763,898479.2542044653,904995.3633402112,967433.6190406092,968289.0855457226,929320.6021809117,948219.6440810236,1065900.5994415805,929320.6021809117,849157.4504053326,1246859.828103421,1210040.1903205146
2023-09-29,1169662.2218038307,1129124.3949799372,898479.2542044653,907752.3941500825,970380.8654047848,971238.9380530973,930783.6610722522,946428.4161451828,1065681.1560959779,930783.6610722522,853042.807635467,1263109.3726418726,1204286.577804804
2023-10-02,1169662.2218038307,1145875.6125679815,898479.2542044653,921219.4292598377,984777.0303374882,985647.8329929658,933269.5788750552,948194.4466457383,1064639.2353747506,933269.5788750552,857295.512719146,1262686.3261328482,1197055.0823906828
